9,81,497446401
9,81,478809432
9,81,447412865
9,81,450837260
9,91,478456873
9,91,717900276
9,91,495665858
9,91,460100915
9,91,555490668
9,91,552331168
9,91,475569208
9,91,477885407
9,91,518760585
9,91,498765261
10,1,614322857
10,1,619222881
10,1,627734694
10,1,650737780
10,1,620040537
10,1,616072861
10,1,622465400
10,1,618835906
10,1,845943507
10,1,621541350
10,11,471890145
10,11,538685637
10,11,502475968
10,11,454166202
10,11,473482022
10,11,487243800
10,11,454030638
10,11,473772687
10,11,498718099
10,11,504710381
10,21,455380647
10,21,489133334
10,21,484998152
10,21,510133222
10,21,506170434
10,21,461378587
10,21,684910353
10,21,499921537
10,21,449942887
10,21,444032919
10,31,439412487
10,31,508601479
10,31,504262234
10,31,462848695
10,31,475075380
10,31,451550471
10,31,475492436
10,31,481759578
10,31,512733957
10,31,473598219
10,41,461161828
10,41,457900399
10,41,472587717
10,41,474835126
10,41,459768313
10,41,733241732
10,41,490214560
10,41,515102641
10,41,473129920
10,41,474194489
10,51,466573109
10,51,480098382
10,51,547014637
10,51,478698500
10,51,463151053
10,51,558941716
10,51,515623422
10,51,459328715
10,51,465269540
10,51,499382619
10,61,465734885
10,61,447917481
10,61,508036465
10,61,474123075
10,61,751617754
10,61,501768420
10,61,449320623
10,61,509085356
10,61,482516043
10,61,495144271
10,71,492088386
10,71,467616987
10,71,625362186
10,71,532430890
10,71,448093055
10,71,514466063
10,71,473833582
10,71,456064477
10,71,456321634
10,71,463824737
10,81,473749475
10,81,456491907
10,81,686519987
10,81,451998823
10,81,483456658
10,81,474541527
10,81,484469789
10,81,492774382
10,81,525788151
10,81,633514899
10,91,469666478
10,91,452327426
10,91,525755263
10,91,507593314
10,91,454607757
10,91,463699615
10,91,472953914
10,91,508115364
10,91,485256980
10,91,497144315
